path	ground_truth	prediction
common_voice_ur_31886133.mp3	علما کی فتویٰ سازی کے نتیجے میںیہ امور گویا حکومت اورعدلیہ کے ہاتھ سے نکل کر غیر متعلق افراد کے ہاتھوں میں آجاتے ہیں	 علماء کی فتوہ سازی کے نتیجے میں یہ امور گویا حکومت اور عدلیہ کے ہاتھ سے نکل کر غیر متعلق افراد کی ہاتھوں میں آ جاتے ہیں۔
common_voice_ur_38417419.mp3	دوسری طرف اردو شاعری دونوں ممالک میں قابل احترام ہے۔ سرحد کے اس پار، مسلمان اور ہندو دونوں ہی اس رسم کو جاری رکھتے ہیں۔	 دوسری طرف اردو شاعری دونوں ممالک کے قابل احترام ہے سرحد کے اس پار مسلمان اور ہندو دونوں ہی اس رسم کو جاری رکھتے ہیں
common_voice_ur_31866235.mp3	ممبئی موٹاپے میں مبتلا ہونے والے بالی ووڈ اداکار رشی کپور نے کہا ہے کہ اب ورزش کرنا انکے بس کی بات نہیں ہے	 ممبئی موٹاپے میں مبتلا ہونے والے بالی وڈ آدھاکار رشی کپور نے کہا ہے کہ اب ورزش کرنا ان کے بس کی بات نہیں ہے۔
common_voice_ur_31916945.mp3	اور شمسی توانائی کا پلانٹ لگا نے والے گھر کو حکومت جاپان وعدے وعید کرنے کے بجائے کچھ مالی مدد دیتی ہے	 اور شمسی توانائی کا پلانٹ لگانے والے گھر کو حکومت جاپان وعدے وعید کرنے کے بجائے کچھ مانی مدد دیتی ہے
common_voice_ur_31828258.mp3	ممبی بالی ووڈ کی معروف اداکارہ شلپا شیٹھی اور اُن کی فیملی نے کسانوں کے لاکھوں روپے قرض ادا کرنے کا اعلان کیا ہے	 ممبئی بولیوڈ کی معروف اداکارہ شلپہ شیٹی اور ان کی فیملی نے کسانوں کے لاکھوں روپے کرز ادا کرنے کا اعلان کیا ہے۔
common_voice_ur_31842108.mp3	اس مدد کیلئے زلزلہ یا سیلاب کا متاثر ہونا ضروری نہیں ھے اور نہ ہی لائن میں لگ کر ڈانڈے کھانے کی ضرورت ھے	 اس مدد کے لئے زلزلہ یا سلاب کا متاثر ہونا ضروری نہیں ہے اور نہ ہی لائنزنے لگ کر ٹنڈے کھانے کی ضرورت ہے
common_voice_ur_31927939.mp3	لیکن بہت جلد نسان اور میٹسوبشی وغیرہ کی گاڑیاں جو کہ بیٹری چارج کرنے کے بعد کافی لمبی ڈرائیو کے قابل ہوں گی مارکیٹ میں	 لیکن بہت جلد نسان و مٹسو بوشی وغیرہ کی گاڑیاں جو کہ بیٹری چارج کرنے کے بعد کافی لمبی ڈرائیو کے قابل ہوں گی مارکٹ میں
common_voice_ur_31894707.mp3	کہ اس عمل کی دوران میں جو زلزلی آئیں گی وہ مزید زلزلوں کو جنم دینی کا باعث بن سکتی ہیں	 کہ اس عمل کے دوران میں جو زلزلیں آئیں گی وہ مزید زلزلوں پر جنم دینے کا باعث بن سکتی ہے۔
common_voice_ur_31829414.mp3	نئی دہلی مانیٹرنگ ڈیسک اگر آپ سوشل میڈیا استعمال کرتے ہیں تو آپ یقینا سیکنڈ فیس ورزش کے متعلق سن رکھا ہو گا	 نئی دہلی مانیٹرنگ ڈسک اگر آپ سوشل میڈیا استعمال کرتے ہیں تو آپ یقیناً سیکنڈ فیس ورزش کے مطالق سن رکھا ہوگا۔
common_voice_ur_31819943.mp3	تاہم اس میں بہت سے نئے فیچرزاور ایپلی کیشنز کو شامل کرنے کے ساتھ ساتھ موجودہ ورژن کی خامیوں کو بھی دور کیا گیا ہے	 تاہم اس میں بہت سے نئے فیچرز اور اپلیکیشنز کو شامل کرنے کے ساتھ ساتھ موجودہ ورینز کی خامیوں کو بھی دور کیا گیا ہے
common_voice_ur_38471042.mp3	ایک بات ذہن میں بار بار آتی ہے کہ آج ہم لوگ اپنے دین سے اتنے دور کیوں ہوتے جا رہے ہیں؟	 ایک بات ذہن میں بار بار آتی ہے کہ آج ہم لوگ اپنے دین سے اتنے دور کیوں ہوتے جا رہے ہیں۔
common_voice_ur_31890388.mp3	مائیکروسافٹ کارپوریشن نے کہنا ہونا کہ وُہ اپنا تازہ ترین کنسول کو نومبر میں کِسی وقت فروخت کا لینا پیش کرنا گانا	 مائیکروسوفٹ کورپوریشن نے کہنا ہونا کہ وہ اپنا دازہ ترین کنسول کو نویمبر میں کسی وقت فروت کر لینا پیش کرنا گانا۔
common_voice_ur_31792671.mp3	بنگلہ دیش کی عدالتِ عالیہ نے طلاق کے ایک مقدمے کا فیصلہ کرتے ہوئے علما کے فتووں کو غیر قانونی قرار دیا ہے	 بنگلہ دیش کی عدادت عالیہ نے طلاق کے ایک مقدمے کا فیصلہ کرتے ہوئے علماء کے فتوہ کو غیر قانونی قرار دیا ہے
common_voice_ur_31823728.mp3	ساتھ یہ جھوٹ بھی بولا ہے کہ فوج کا ایک بھی سپاہی بلوچستان میں نہیں لڑ رہا بلکہ فوجی بیرکوں میں بیٹھے ہیں	 ساتھ یہ جھوٹ بھی بولا ہے کہ فوج کا ایک بھی سپاہی بلوچستان میں نہیں لڑ رہا بلکہ فوجی بیرکوں میں بیٹھے ہیں
common_voice_ur_38449988.mp3	لیکن میں آپ کی بات پہ عمل کروں گا کل سے کیونکہ ابھی تو رات ہے مسجد نہیں جا سکتا	 لیکن میں آپ کی بات پر عمل کروں گا کل سے کیونکہ ابھی تو رات ہے مسجد نہیں جا سکتا
common_voice_ur_38444224.mp3	میں جب یہ لگوانے گیا تھا تو مکینک نے پوری چھان بین کر کے مجھ سے پوچھا تھا کہ کتنے کا لیا ہے	 میں جب یہ لگوانا گیا تھا تو میکینک نے پوری چھان بین کر کے مجھ سے پوچھا تھا کہ کتنے کا لیا ہے؟
common_voice_ur_31791550.mp3	اچھے مستقبل کی خاطر ہم اور بہت سے لوگ محض اپنا وطن اپنی جان سے پیا را پاکستان چھوڑ آئے ہیں	 اچھے مستقبل کی خاطر ہم اور بہت سے لوگ محس اپنا وطن اپنی جان سے پیارا پاکستان چھوڑ آئے ہیں
common_voice_ur_31831737.mp3	ٹیکساس جولائی ایجنسی ماہرین نے انکشاف کیا ہے کہ آم کو جسمانی موٹاپے میں کمی کرنے والا بہترین پھل قرار دیا گیا ہے	 ٹیکسیس جولائی جن سیمہ آرین نے انکشاف کیا ہے کہ آم کو جسمانی مٹاپے میں کمی کرنے والا بہترین پھل کرارداد دیا گیا ہے۔
common_voice_ur_31791242.mp3	پورا دن کاروبار زندگی میں مشغول اور محنت سے چور تھک کر شاید گاؤں کے تمام لوگ سو چکے تھے	 پورا دن کاروبار زندگی میں مشغول اور مہنے سے چور تھک کر شاید گاؤں کے یہ تمام لوگ سو چکے تھے
common_voice_ur_31846082.mp3	کسی عالمِ دین یا کسی اور غیر مجاز فرد کی طرف سے اس کام کو انجام دینے کی کوشش سراسر تجاوز ہے	 کسی عالم دینی یا کسی اور غیر مجاز فرد کی طرف سے اس کام کو انجام دینے کی کوشش سرہ سر تجاہ آفوز ہے۔
common_voice_ur_32053081.mp3	مائیکروسافٹ سکیوریٹی ایزنشل کی اپ ڈیٹس ونڈوز ایکس پی کی سپورٹ ختم ہونے کے ایک سال بعد تک ملتی رہیں گی	 میکروسپٹ سیکورٹی ایز انشلائر اپڈیٹ ونڈوز ایس پی کی سپورٹ ختم ہونے کے ایک سال بعد تک ملتی رہے گی
common_voice_ur_31975957.mp3	چاند اپنے جوبن پر تھا اور نورانی کرنیں ہر سو پھیل کر منظر کی لطافت کو مزید نکھار رہی تھیں	 چاند اپنے جوبن پر تھا اور نورانی کرنے ہر سو پھیل کر منظر کی لطافت کو مزید نکار رہی تھی۔
common_voice_ur_31925744.mp3	اب میں ان بر گر اور پیپسی خوروں کو کیسے سمجھاتا کہ میٹھا آملیٹ ہونے کے لئے سننا کوئی ضروری تھوڑی ہے	 اب میں ان برگر اور پیپسی خوروں کو کیسے سمجھاتا کہ میٹھا آملے بھونے کے لئے سننا کوئی ضروری تھوڑی ہے؟
common_voice_ur_32038546.mp3	ممبئی شوبزڈیسک بالی وڈ اداکار امیتابھ بچن اور شاہ رخ خان اب کسی بھی فلم میں ایک ساتھ نظر نہیں آئیں گے	 ممبائی شو بیس ڈیسک بالی ووڈ علاقار امیتہ بچن اور شاروک کان اب کسی بھی فلم میں ایک ساتھ نظر نہیں آئیں گے
common_voice_ur_32025867.mp3	سوال یہ ہےکہ قومی ادارے پر ایسےالزامات لگانے والوں کے خلاف ایکشن لینے کی بجائے وہ ہر ٹاپ سیکرٹ بریفنگ میں کیوں بلائےجاتے ہیں	 سوال یہ ہے کہ فمیداروں پر ایسے لعبہ لگانے والوں کے کلاس ایکشن لینے کے بجائے وہاں تاپ سیکریٹ پیشنگ میں کیوں بلائی رہتے ہیں؟
common_voice_ur_31981684.mp3	مائیکروسافٹ کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن اب کمپنی ویب سائیٹ پر پری آرڈر کے لیے دستیاب ہے	 میکروسوف کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن اب کمپنی ویب سائٹ پر ری آرڈر کے لیے دستیاب
common_voice_ur_31793434.mp3	قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غر بت اور پس ماندگی سیاح کو غم زدہ کر دیتی ہے ۔	 قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غربت اور پسمندگی سیاح کو غم زدہ کر دیتی ہے
common_voice_ur_31848995.mp3	اور ٹیم میں جگہ پکی ہونے کا خمار ان کھلاڑیوں کو اپنے اصل مقام سے دور لیے جا رہا ہے	 اور ٹیم میں جگہ پکی ہونے کا خمار ان کلاڑیوں کو اپنی اصل مقام سے دور لے جا رہا ہے
common_voice_ur_31823107.mp3	خیر اپنے موقف کو ثابت کرنے کے لئے میں نے میٹھے آملیٹ کے خدوخال اور پکانے کی ترکیب پر روشنی ڈالی	 خیر اپنے موقف کو ثابت کرنے کے لیے میں نے میٹھے آملیٹ کے پھدوکال اور پکانے کی ترقیب پر روشنی ڈالی
common_voice_ur_27849083.mp3	تازہ ترین تحقیق کے مطابق اب ایک ایسا طریقہ ایجاد کر لیا گیا ہے جس سے قسمت کو بدلہ جاسکتا ہے	 کازا ترین تحقیق کے مطابق اب ایک ایسا طریقہ اجاب کر لیا گیا ہے جس سے قسمت کو بدلا جا سکتا ہے
common_voice_ur_31793548.mp3	اس موضوع پر کی جانی والی ایک تحقیق کی مطابق اس بات کا غالب گمان موجود ہی کہ اپریل میں آنی والا	 اس موضوع پر کی جانے والی ایک تحقیق کے مطابق اس بات کا غالب گمان موجود ہے کہ اپریل میں آنی والا
common_voice_ur_32017277.mp3	چنانچہ فتویٰ اگر مخاطب کی پسند کے مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے	 چنانچہ فتوہ اگر مخاطب کی پسند کی مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے
common_voice_ur_32034448.mp3	جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام آباد ہی میں کھڑا ہوں ۔	 جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلامباد میں ہی کھڑا ہوں
common_voice_ur_31951734.mp3	دوسرے اس موقع پر جب کوئی عالمِ دین کسی خاص واقعے کے حوالے سے اپنا قانونی فیصلہ صادر کرتا ہے	 دوسرے اس واقعے پر جب کوئی آنم دین کسی خاص واقعے کے حوالے سے اپنا قانونی فیصلہ سادر کرتا ہے
common_voice_ur_31902318.mp3	اٹھارہویں صدی میں قائم ہونے والے کوئٹہ کو آب و ہوا ماحول اور خوبصورتی کی وجہ سے انگریز لٹل لندن کہتے تھے	 اٹھارویں صدی میں قائم ہونے والے کوئٹا کو آب و ہوا محور اور خوبصورتی کی وجہ سے انگریز little london کہتے تھے۔
common_voice_ur_31891800.mp3	سوال و جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ رجسٹرڈ صارفین کا ڈیٹا کنفرم ہوگیا ہے	 سوال جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ ریجسٹرڈ سارفین کا ڈی این اے کنفرم ہو گیا ہے۔
common_voice_ur_38466954.mp3	ویسے یار میں سعودی میں ہوں۔ آ تو نہیں سکتا ہاں لیکن بہت بہت شکریہ ہم سب ہی کو انوائٹ کرنے کے لئے	 ویسے یار میں سعودی میں ہوں آ تو نہیں سکتا ہاں لیکن بہت بہت شکریہ ہم سبھی کو انوائٹ کرنے کے لیے
common_voice_ur_31793495.mp3	آج جب اللہ پاک بزرگ و برتر کے فضل و کرم سے پاکستان میں کرونا وائرس کا زور ٹوٹ رہا ہے	 آج جب اللہ پاک بزرگ و بہتر کے فضل و کرم سے پاکستان میں کرونا وائرس کا زور ٹوٹ رہا ہے
common_voice_ur_38429790.mp3	مجھے تو یہی سمجھ نہیں آرہا کہ جب یہ اتنے پیسے والے ہیں تو ایک اپارٹمنٹ رینٹ کر کے قدسیہ کو کیوں نہیں دے دیتے	 مجھے تو یہی سمجھ نہیں آ رہا کہ جب یہ اتنے پیسے والے ہیں تو ایک اپارٹمنٹ رینڈ کر کے کتسیا کو کیوں نہیں دے دیتے؟
common_voice_ur_32018789.mp3	اس ضمن میں جو بات میرے دل میں گھس گئی کہ قرآن مجید کو سب سے اوپر والی شیلف میں رکھا گیا تھا	 اس زمن میں جو بات میرے دل میں گھس گئی کہ قرآن مجید کو سب سے اوپر والے شرف میں رکھا گیا تھا
common_voice_ur_38441723.mp3	ان کی خواہش تہی کہ اپنی زندگی میں اردو کالج کی بنیاد رکھ دیں مگر قدرت کو یہ منظور نہ تھا	 ان کی خواہش تھی کہ اپنی زندگی میں اردو کالیج کی بنیاد رکھ دیں مگر قدرت کو یہ منظور نہ تھا
common_voice_ur_31960160.mp3	وقت گزرنے کے ساتھ ہر ہر کام میں نقص اور نکتہ چینی کرنا سسرال والوں کی عادت بن جاتی ہے	 وقت گزرنے کے ساتھ ہر کام میں نقص اور نکتہ چنی کرنا سسرار والوں کی عادت بن جاتی ہے
common_voice_ur_31998144.mp3	مگر دوسرے میچ میں قومی ٹیم کی متواتر ناکام کارکردگی نے زمبابوے کو جشن منانے کا موقع فراہم کردیا	 مگر دوسرے میچ میں قومی ٹیم کے متواتر ناکام کر کردگی نے زنبابے کو جشن منانے کا موقع فرام کر دیا
common_voice_ur_31841707.mp3	امريکا کی پہلی ڈیجیٹل کلاک کے بانی نے اسے اپنے کارخانے میں بنایا تھا اور اب اس کی فروخت کر دی گئی ہے	 امریکہ کے پہلے ڈیجٹل ٹاک کے بانی نے اسے اپنے کارخانے میں بنایا تھا اور اب اس کی فروت کر دی گئی ہے۔
common_voice_ur_38469846.mp3	ذرائع کے مطابق اجلاس میں سابق صدر آصف زرداری اور بلاول بھٹو سمیت پارٹی کی سینیئر قیادت بھی شریک رہی۔	 ذرائع کے مطابق اجلاس میں سابق حضر عاصف زرداری اور بلال بھٹا سمیت پارٹی کے سینئر قیادت بھی شریک تھی۔
common_voice_ur_41109342.mp3	انہوں نے کہا کہ سفارت خانے کا عملہ اپنی مرضی سے کام کرتا ہے اور انھیں کوئی پوچھنے والا نہیں ہے ۔	 انہوں نے کہا کہ سفارت خانے کا عملہ اپنی مرضی سے کام کرتا ہے اور انہیں کوئی پوچھنے والا نہیں ہے
common_voice_ur_32011828.mp3	ہم گاڑی سے اتر رہے تھے کہ گاڑی کے کلنڈر نے لسی سے بھری ہوئی تین بوتلیں ہمارے سپرد کر دیں ۔	 ہم گاڑی سے اتر رہے تھے کہ گاڑی کے کلنڈر نے لسی سے بڑی تین بوتلیں ہمارے سپورٹ کر دی۔
common_voice_ur_31809353.mp3	اور سوچتا رہا کہ کتنے خوش نصیب ہیں وہ مقامات جن کو ابھی تک انسان کےپاؤں نے نہیں روندا	 اور سوچتا رہا کہ کتنے خوش نصیب ہیں وہ مقامات جن کو ابھی تک انسان کے پاؤنے نہیں روندہ
common_voice_ur_38463703.mp3	لیکن ان سب کو ایک خاص قسم کا ماحول میسر تھا جس میں وہ جو چاہیں کر سکتے تھے۔	 لیکن اس میں سب کو ایک خاص قسم کا محل میں اثر تھا جس میں وہ جو چاہیں کر سکتے تھے۔
common_voice_ur_32042622.mp3	اگر اسے نفاذ سے محروم رکھا جائے تو اس کی حیثیت محض رائے اور نقطۂ نظر کی سی ہوتی ہے	 اگر اسے نفاظ سے محروم رکھا جائے تو اس کی حصیت ویز رائے اور نکتہ نظر کیسی ہوتی ہے
common_voice_ur_38440908.mp3	کابینہ کے وزیر تھریس کافی نے جمعرات کو سکائی نیوز کو بتایا کہ ’انخلا سے متعلق وزیراعظم بورس جانسن نے کوئی انفرادی فیصلہ نہیں کیا۔‘	 کابینہ کے وزیر تریس کافی نے جمعیرات کو سکائی نیوز کو بتایا کہ انخلاص متعلق وزیر آزم بورس جانسن نے کوئی انفرادی فیصلہ نہیں کیا۔
common_voice_ur_31823088.mp3	اللہ کے لیے اگلی بار اس پارٹی کو ووٹ دو جس میں خاندانی سیاست کی بجائے میرٹ دیکھا جاتا ہے	 اللہ کے لئے اگلی بار اس پارٹی کو ووٹ دو جس میں خاندانی سیاست کی بجائے میرٹ دیکھا جاتا ہے
common_voice_ur_26703815.mp3	اس مرتبہ کرک نامہ سے غیر حاضری کچھ زیادہ ہی طویل ہوگئی ہے جس کا سبب ذاتی مصروفیت تھی	 اس مرتبہ کرک نامہ سے غیر حاضری کچھ زیادہ ہی طویل ہو گئی ہے جس کا سبب ذاتی مصروفی تھی۔
common_voice_ur_31790550.mp3	جبکہ اس میچ میں دیگر بیٹسمین اور خاص طور پر پاکستان کا ٹاپ آرڈر بری طرح ناکام ہوا تھا	 جبکہ اس میچ میں دیگر بیٹسمن اور خاص طور پر پاکستان کا ٹاپ آرڈر بری طرح ناکام ہوا تھا
common_voice_ur_41126390.mp3	پانی جیسے ہی نل سے نکلتا تو یوں لگتا کہ اس میں سفید رنگ کی جھاگ ملی ہوئی ہے	 پانی جیسے ہی نل سے نکلتا تو یوں لگتا کہ اس میں سفید رنگ کی جھاگ ملی ہوئی ہے
common_voice_ur_31918705.mp3	اب پرانے وقتوں کی طرح نہ تو ایک دوسرے کا خیال رکھنے کی عادت رہی ہے اور نہ ہی دلوں میں گنجائش	 اپنے گوتوں کی طرح نہ تو ایک دوسرے کا خیال رکھنے کی عادت رہی ہے اور نہ ہی دلوں میں گنجائش
common_voice_ur_38469578.mp3	شاید کوئی روشن دانشور ایسا مکالمہ لکھے کہ پلاسٹک بیگ سے تباہی قومی سلامتی کا ایشو بن رہا ہے۔	 شاید کوئی روشن دانشور ایسا مقالمہ لکھے کہ پلاسٹک بیگ سے تباہی قومی سلامتی کا ایشو بن رہا ہے
common_voice_ur_31978407.mp3	ان کی کسی تحقیق یا اجتہاد کو جب عدلیہ یا پارلیمنٹ قبول کرے گی تو وہ قانون قرار پائے گا	 ان کی کسی تحقیق یا اجتحاد کو جب عدلیہ یا پارلیمنٹ قبول کرے گی تو وہ قانون قرار پائے گا
common_voice_ur_38431244.mp3	لیکن اس صورتحال کے باوجود بہت سے ایسے موضوعات ہیں جن پہ خاطر خواہ اظہار خیال سراسر ناممکن ہے۔	 لیکن اس صورتحال کے باوجود بہت سے ایسے موضوعات ہیں جن پہ خاطر ہوا اظہار خیال سراسر ناممکن ہے۔
common_voice_ur_31932725.mp3	ٹام میری کی پارٹی میں شامل تو ہونا چاہتا تھا مگر بدقسمتی سے اسے کچھ اور ضروری کام تھے۔	 ٹوم میری کی پارٹی میں شامل تو ہونا چاہتا تھا مگر بدقسمتی سے اسے کچھ اور ضروری کام تھے۔
common_voice_ur_28900844.mp3	وہ فوج جس کا کام سرحدوں کی حفاظت ہے اس نے ملک میں بڑے بڑے کاروبار شروع کر رکھے ہیں	 وہ فوج جس کا کام سرحدوں کی حفاظت ہے اس نے ملک میں بڑے بڑے کاروبار شروع کر دی رکھے ہیں
common_voice_ur_38446811.mp3	سوال کیا کہ جی ٹی روڈ مارچ کی شکل میں نواز شریف کس کے خلاف احتجاج کرنا چاہتے ہیں۔	 سوال کیا کہ جیٹی روڈ مارچ کی شکل میں نواز شریف کس کے خلاف اتجاج کرنا چاہتے ہیں؟
common_voice_ur_41153051.mp3	صبح صادق سے فائرنگ کی آوازیں آتی ہیں ایسا محسوس ہوتا ہے جیسے کہ دو دشمنوں کے درمیان جنگ چھڑ گئی	 صبح صادق سے فائرنگ کی آوازیں آتی ہیں ایسا محسوس ہوتا ہے جیسے کہ دو دشمنوں کے درمیان جنگ چھڑ گئی
common_voice_ur_31835527.mp3	جب گاڑی نے ہماری منزل پر آ کر بریک لگائی تو سب نے نیک خواہشات کے ساتھ ہمیں الوداع کیا	 جب گاڑی نے ہماری منزل پر آ کر پریک لگائی تو سب نے نیک وحشات کے ساتھ ہمیں الودا کیا
common_voice_ur_38450056.mp3	سوشل میڈیا پر بحث کا بازار گرم ہے اور لوگ حسب توفیق اس میں اپنا حصہ ڈال رہے ہیں۔	 سوشل میڈیا پر بحث کا بازار گرم ہے اور لوگ حج پہ توفیق اس میں اپنا حصہ ڈال رہے ہیں۔
common_voice_ur_32030072.mp3	اس دوران انھوں نے نہ صرف گلگت بلستان اور اسلام آباد کی سیاحت کی بلکہ انھوں نے لاک ڈاون میں وقت بھی گزرا۔	 اس دوران انہوں نے نہ صرف بلکستان اور اسلامباد کی سیاحت کی بلکہ انہوں نے لوگ ڈاؤن میں وقت بھی تجارہ
common_voice_ur_38455999.mp3	چند نظموں اور غزلوں کی اصلاح کے بعد داغ دہلوی نے یہ لکھ دیا کہ آپ کو مزید اصلاح کی ضرورت نہیں ہے	 چند نظموں اور غزلوں کی اصلاح کے بعد داغ دہلوی نے یہ لکھ دیا کہ آپ کو مزید اصلاح کی ضرورت نہیں ہے۔
common_voice_ur_31976060.mp3	ذمرہ فوج چھ ستمبر کی جنگ میں شہید ہونے والوں کی قبروں پر آج بھی پھول چڑھائے جا رہے ہیں	 زمرا فوج 6 ستمبر کی جنگ میں شہید ہونے والے کے قبر پر آج بھی پھول چڑھائے جا رہے ہیں
common_voice_ur_31823022.mp3	ہر پارٹی کا کہنا ہے کے وہ ملک کی خدمت کرنا چاہتی ہے اور جتنی خدمات وہ کرر ہی ہیں سب جانتے ہیں	 اور پارٹی کا کہنا ہے کہ وہ ملک کی خدمت کرنا چاہتی ہے اور جتنی خدمات وہ کر رہی ہیں سب جانتے ہیں
common_voice_ur_38415524.mp3	میں نے اپنی لاسٹ پوسٹ میں کہا تھا، کہ ہماری ٹیم جیت تو رہی ہے مگر اس میں چمپینز بننے والی کوالٹی نہیں	 میں نے اپنی لاسٹ پوسٹ میں کہا تھا کہ ہماری ٹنگ جیت تو رہی ہے مگر اس میں چیمپئنز بننے والی کوالٹی نہیں
common_voice_ur_31975067.mp3	جب غیر مجازافراد سے صادر ہونے والے قانونی فیصلوں کو حکومتی سرپرستی کے بغیر نافذ کرنے کی کوشش کی جاتی ہے	 جب غیر مجاز افراد سے سادر ہونے والے قانونی فیصلوں کو حکومتی سرپرستی کے بغیر نافذ کرنے کی کوشش کی جاتی ہے
