path	ground_truth	prediction
common_voice_ur_31829414.mp3	نئی دہلی مانیٹرنگ ڈیسک اگر آپ سوشل میڈیا استعمال کرتے ہیں تو آپ یقینا سیکنڈ فیس ورزش کے متعلق سن رکھا ہو گا	 نئی دہلی مونٹرنگ ڈسک اگر آپ سوشن میڈیا استعمال کرتے ہیں تو آپ یقینن سیکنٹ فیس ورزش کے مطالق سن رکا ہوگا
common_voice_ur_31819943.mp3	تاہم اس میں بہت سے نئے فیچرزاور ایپلی کیشنز کو شامل کرنے کے ساتھ ساتھ موجودہ ورژن کی خامیوں کو بھی دور کیا گیا ہے	 تاہم اس میں بہت سے نئے فیچرز اور ایپلیکیشنز کو شامل کرنے کے ساتھ ساتھ موجودہ ویڈنڈ کی خامیوں کو بھی دور کیا گیا ہے
common_voice_ur_38471042.mp3	ایک بات ذہن میں بار بار آتی ہے کہ آج ہم لوگ اپنے دین سے اتنے دور کیوں ہوتے جا رہے ہیں؟	 ایک بات ذہن میں بار بار آتی ہے کہ آج ہم لوگ اپنے دین سے اتنے دور کیوں ہوتے جا رہے ہیں
common_voice_ur_31890388.mp3	مائیکروسافٹ کارپوریشن نے کہنا ہونا کہ وُہ اپنا تازہ ترین کنسول کو نومبر میں کِسی وقت فروخت کا لینا پیش کرنا گانا	 مائیکروسوٹ کارپوریشن نے کہنا ہونا کہ وہ اپنا دازہ ترین کنسول کو نوممبر میں کسی وقت فروض کر لینا پیش کرنا گانا
common_voice_ur_31792671.mp3	بنگلہ دیش کی عدالتِ عالیہ نے طلاق کے ایک مقدمے کا فیصلہ کرتے ہوئے علما کے فتووں کو غیر قانونی قرار دیا ہے	 بنگلہ دیش کی ادادتِ آلیہ نے تلاغ کے ایک مقانوے کا فیصلہ کرتے ہوئے علمہ کے فتحوں کو غیرقانونی قرار دیا ہے۔
common_voice_ur_31823728.mp3	ساتھ یہ جھوٹ بھی بولا ہے کہ فوج کا ایک بھی سپاہی بلوچستان میں نہیں لڑ رہا بلکہ فوجی بیرکوں میں بیٹھے ہیں	 ساتھ یہ جھوٹ بھی بولا ہے کہ فوج کا ایک بھی سپاہی بلوچستان میں نہیں لڑ رہا بلکہ فوجی ویرکوں میں بیٹھے ہیں
common_voice_ur_38449988.mp3	لیکن میں آپ کی بات پہ عمل کروں گا کل سے کیونکہ ابھی تو رات ہے مسجد نہیں جا سکتا	 لیکن میں آپ کی بات پہ امل کروں گا کل سے کیوں کہ ابھی تو رات ہے مسجد نہیں جا سکتا
common_voice_ur_38444224.mp3	میں جب یہ لگوانے گیا تھا تو مکینک نے پوری چھان بین کر کے مجھ سے پوچھا تھا کہ کتنے کا لیا ہے	 میں جب یہ لگوانہ گیا تھا تو میکینک نے پوری چھان بین کر کے مجھ سے پوچھا تھا کہ کتنے کا لیا ہے
common_voice_ur_31791550.mp3	اچھے مستقبل کی خاطر ہم اور بہت سے لوگ محض اپنا وطن اپنی جان سے پیا را پاکستان چھوڑ آئے ہیں	 اچھے مستقبل کی خاطر ہم اور بہت سے لوگ محس اپنا وطن اپنی جان سے پیارہ پاکستان چھوڑ آئے ہیں
common_voice_ur_31831737.mp3	ٹیکساس جولائی ایجنسی ماہرین نے انکشاف کیا ہے کہ آم کو جسمانی موٹاپے میں کمی کرنے والا بہترین پھل قرار دیا گیا ہے	 تکشیز جلائی جن سیمہ عرین نے انکشاف کیا ہے کہ آم کو جسمانی مطابع میں کمی کرنے والا بہترین فل کررداد دیا گیا ہے
common_voice_ur_31791242.mp3	پورا دن کاروبار زندگی میں مشغول اور محنت سے چور تھک کر شاید گاؤں کے تمام لوگ سو چکے تھے	 پورا دن کاروبار زندگی میں مشبول اور مہنے سے چور تھک کر شاید گاؤں کے تمام لوگ سو چکے تھے
common_voice_ur_31846082.mp3	کسی عالمِ دین یا کسی اور غیر مجاز فرد کی طرف سے اس کام کو انجام دینے کی کوشش سراسر تجاوز ہے	 کسی عالم میں دینی یا کسی اور گیر مجاد فرد کی طرف سے اس کام کو انجام دینے کی کوشش سرح سرتا جاہا اور حافظ ہے
common_voice_ur_32053081.mp3	مائیکروسافٹ سکیوریٹی ایزنشل کی اپ ڈیٹس ونڈوز ایکس پی کی سپورٹ ختم ہونے کے ایک سال بعد تک ملتی رہیں گی	 ایک سال بعد تک ملتی رہے گی
common_voice_ur_31975957.mp3	چاند اپنے جوبن پر تھا اور نورانی کرنیں ہر سو پھیل کر منظر کی لطافت کو مزید نکھار رہی تھیں	 چاند اپنے جوبن پر تھا اور نرانی کرنے ہرسو پھیل کر منظر کی لطافت کو مزید نکھار رہی تھی۔
common_voice_ur_31925744.mp3	اب میں ان بر گر اور پیپسی خوروں کو کیسے سمجھاتا کہ میٹھا آملیٹ ہونے کے لئے سننا کوئی ضروری تھوڑی ہے	 اب میں ان برگر اور پیپسی ہوروں کو کیسے سمجھاتا کہ مٹھا امریکھ ہونے کے لئے سننا کوئی ضروری تھوڑی ہے
common_voice_ur_32038546.mp3	ممبئی شوبزڈیسک بالی وڈ اداکار امیتابھ بچن اور شاہ رخ خان اب کسی بھی فلم میں ایک ساتھ نظر نہیں آئیں گے	 ممبائی شو بیدسک بالی وٹ الہ کار، مطاب بچن اور شاروک کان اب کسی بھی فلمیں ایک ساتھ نظر نہیں آئیں گے
common_voice_ur_32025867.mp3	سوال یہ ہےکہ قومی ادارے پر ایسےالزامات لگانے والوں کے خلاف ایکشن لینے کی بجائے وہ ہر ٹاپ سیکرٹ بریفنگ میں کیوں بلائےجاتے ہیں	 سوال یہ کہ پھومیداروں پر ایسے نواز لگانے ہاروں کے ڈلا فیٹشہ لے لے کی بجائے وہ آب سپریٹ پریچی بھولائے دیتے ہیں
common_voice_ur_31981684.mp3	مائیکروسافٹ کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن اب کمپنی ویب سائیٹ پر پری آرڈر کے لیے دستیاب ہے	 مائیکروسوف کے مشہورے زمانہ اپرائٹنگ سسٹم ونڈوز کنیہ ورژن اپ کمپنی ویپسائٹ پر پری اوڈر کے لئے دستے آپ
common_voice_ur_31793434.mp3	قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غر بت اور پس ماندگی سیاح کو غم زدہ کر دیتی ہے ۔	 قدرتی حسن کی دولت سے معلومال ان علاقوں میں غربت اور پسمندگی سیاہ کو غم زدہ کر دیتی ہے۔
common_voice_ur_31848995.mp3	اور ٹیم میں جگہ پکی ہونے کا خمار ان کھلاڑیوں کو اپنے اصل مقام سے دور لیے جا رہا ہے	 اور ٹیم میں جگہ پکی ہونے کا خمار ان کلاڑیوں کو اپنی اصل مقام سے دور لے جا رہا ہے
common_voice_ur_31823107.mp3	خیر اپنے موقف کو ثابت کرنے کے لئے میں نے میٹھے آملیٹ کے خدوخال اور پکانے کی ترکیب پر روشنی ڈالی	 خیر اپنے موقف کو ثابت کرنے کے لیے میں نے میٹھے آملیٹ کے خدوخال اور کھکانے کی ترقیب پر روشنی ڈالی
common_voice_ur_27849083.mp3	تازہ ترین تحقیق کے مطابق اب ایک ایسا طریقہ ایجاد کر لیا گیا ہے جس سے قسمت کو بدلہ جاسکتا ہے	 خازہ ترین تحفیق کے مطابق اب ایک ایسا طریقہ اجازہ کر لیا گیا ہے جس سے قسمت کو بدلا جا سکتا ہے
common_voice_ur_31793548.mp3	اس موضوع پر کی جانی والی ایک تحقیق کی مطابق اس بات کا غالب گمان موجود ہی کہ اپریل میں آنی والا	 اس موضوع پر کی جانے والی ایک تحقیق کے مطابق اس بات کا غالب قمان موجود ہے کہ اپرل میں آنی والا
common_voice_ur_32017277.mp3	چنانچہ فتویٰ اگر مخاطب کی پسند کے مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے	 چنانشاہ فتوہ اگر مخاطب کی پسند کی مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے
common_voice_ur_32034448.mp3	جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام آباد ہی میں کھڑا ہوں ۔	 جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام بعد میں ہی کھڑا ہوں
common_voice_ur_31951734.mp3	دوسرے اس موقع پر جب کوئی عالمِ دین کسی خاص واقعے کے حوالے سے اپنا قانونی فیصلہ صادر کرتا ہے	 دوسرے اس وقت پر جب کوئی آنمے دین کی سی خاص وقت کے حوالے سے اپنا کارمونی فضلا صادر کرتا ہے
common_voice_ur_31902318.mp3	اٹھارہویں صدی میں قائم ہونے والے کوئٹہ کو آب و ہوا ماحول اور خوبصورتی کی وجہ سے انگریز لٹل لندن کہتے تھے	 18 سدی میں قائم ہونے والے کوئی تا کو آبوہواہ معاوی اور فضلتی کی وجہ سے انگریہ سلٹر لڈر کہتے تھے
common_voice_ur_31891800.mp3	سوال و جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ رجسٹرڈ صارفین کا ڈیٹا کنفرم ہوگیا ہے	 سوال جواب کی ویپسائیٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ ریجسٹر تصرفین کا ڈی نی کنفرم ہو گیا ہے
common_voice_ur_38466954.mp3	ویسے یار میں سعودی میں ہوں۔ آ تو نہیں سکتا ہاں لیکن بہت بہت شکریہ ہم سب ہی کو انوائٹ کرنے کے لئے	 ویسے یار میں سعودی میں ہوں آتھ تو نہیں سکتا ہاں لیکن بہت بہت شکریہ ہم سبھی کو انوائٹ کرنے کے لیے
common_voice_ur_31793495.mp3	آج جب اللہ پاک بزرگ و برتر کے فضل و کرم سے پاکستان میں کرونا وائرس کا زور ٹوٹ رہا ہے	 آج اب اللہ پاک، بزرگوں پہتر کے فضل و کرم سے پاکستان میں کرونا وائرس کا زور ٹوٹ رہا ہے
common_voice_ur_38429790.mp3	مجھے تو یہی سمجھ نہیں آرہا کہ جب یہ اتنے پیسے والے ہیں تو ایک اپارٹمنٹ رینٹ کر کے قدسیہ کو کیوں نہیں دے دیتے	 مجھے تو یہی سمجھ نہیں آ رہا کہ جب یہ اتنے پیسے والے ہیں تو ایک اپارٹمنٹ رینڈ کر کے کدسیا کو کیوں نہیں دے دیتے
common_voice_ur_32018789.mp3	اس ضمن میں جو بات میرے دل میں گھس گئی کہ قرآن مجید کو سب سے اوپر والی شیلف میں رکھا گیا تھا	 اس زمن میں جو بات میرے دن میں گھسکئی کہ قرآن مجید کو سب سے اپر والے شرف میں رکھا گیا تھا
common_voice_ur_38441723.mp3	ان کی خواہش تہی کہ اپنی زندگی میں اردو کالج کی بنیاد رکھ دیں مگر قدرت کو یہ منظور نہ تھا	 ان کی خواہش تھی کہ اپنی زندگی میں اردو کالج کی بنیاد رکھتے ہیں مگر قدرت کو یہ منظور نہ تھا
common_voice_ur_31960160.mp3	وقت گزرنے کے ساتھ ہر ہر کام میں نقص اور نکتہ چینی کرنا سسرال والوں کی عادت بن جاتی ہے	 وقت گزرنے کے ساتھ ہر ہر کام میں نقص اور نکتہ تینی کرنا سسرہ والوں کی عادت بن جاتی ہے
common_voice_ur_31998144.mp3	مگر دوسرے میچ میں قومی ٹیم کی متواتر ناکام کارکردگی نے زمبابوے کو جشن منانے کا موقع فراہم کردیا	 مگر دوسرے میج میں قومی ٹیم کے مطبخ ناکام کردی جی نے زمبابے کو جشن نانانے کا موقع فرام کر دیا
common_voice_ur_31841707.mp3	امريکا کی پہلی ڈیجیٹل کلاک کے بانی نے اسے اپنے کارخانے میں بنایا تھا اور اب اس کی فروخت کر دی گئی ہے	 امریکہ کی پہلے ڈیجیل چاک کے بانی نے اسے اپنے کرخانے میں بنائیتا اور اب اس کی فروض کر دی گئی ہے
common_voice_ur_38469846.mp3	ذرائع کے مطابق اجلاس میں سابق صدر آصف زرداری اور بلاول بھٹو سمیت پارٹی کی سینیئر قیادت بھی شریک رہی۔	 زرائے کے مطابق ہی چلاس میں سابق سے زراسف زرداری اور بلاگل بٹہ سمیت پارٹی کے سینیر کی عدد بھی شریف تھی
common_voice_ur_41109342.mp3	انہوں نے کہا کہ سفارت خانے کا عملہ اپنی مرضی سے کام کرتا ہے اور انھیں کوئی پوچھنے والا نہیں ہے ۔	 انہوں نے کہا کہ سفارت خانے کا املہ اپنی مرضی سے کام کرتا ہے اور ان کوئی پوچھنے والا نہیں ہے۔
common_voice_ur_32011828.mp3	ہم گاڑی سے اتر رہے تھے کہ گاڑی کے کلنڈر نے لسی سے بھری ہوئی تین بوتلیں ہمارے سپرد کر دیں ۔	 ہم گاڑی سے اترہے تھے کہ گاڑی کے کلینڈر نے لسی سے بڑی تین بوٹلیں ہمارے سپوٹ کر دی
common_voice_ur_31809353.mp3	اور سوچتا رہا کہ کتنے خوش نصیب ہیں وہ مقامات جن کو ابھی تک انسان کےپاؤں نے نہیں روندا	 اور سوچتا رہا کہ کتنے کچھ نصیب ہیں وہ مقامات جن کو ابھی تک انسان کے پاؤنے نہیں روندا
common_voice_ur_38463703.mp3	لیکن ان سب کو ایک خاص قسم کا ماحول میسر تھا جس میں وہ جو چاہیں کر سکتے تھے۔	 لیکن اس میں سب کو ایک خاص قسم کا محول میں حاصل تھا جس میں وہ جو چائیں کر سکتے تھے
common_voice_ur_32042622.mp3	اگر اسے نفاذ سے محروم رکھا جائے تو اس کی حیثیت محض رائے اور نقطۂ نظر کی سی ہوتی ہے	 اگر اسے نفاض سے محروم رکھا جائیں تو اس کی احسیت بیز رائے اور نوقتہ نظر کیسی ہوتی ہے
common_voice_ur_38440908.mp3	کابینہ کے وزیر تھریس کافی نے جمعرات کو سکائی نیوز کو بتایا کہ ’انخلا سے متعلق وزیراعظم بورس جانسن نے کوئی انفرادی فیصلہ نہیں کیا۔‘	 کابینہ کے وزیر تھیریس کافی نے جمعات کو سکائی نیوز کو بتایا کہ انخلا سے مطلق وزیر عظم بورس جونسن نے کوئی انفرادی فیصلہ نہیں کیا
common_voice_ur_31823088.mp3	اللہ کے لیے اگلی بار اس پارٹی کو ووٹ دو جس میں خاندانی سیاست کی بجائے میرٹ دیکھا جاتا ہے	 اللہ کے لئے اگلی بار اس پارٹی کو بور دو جس میں خاندانی سیاست کی بجائے میرک دیکھا جاتا ہے
common_voice_ur_26703815.mp3	اس مرتبہ کرک نامہ سے غیر حاضری کچھ زیادہ ہی طویل ہوگئی ہے جس کا سبب ذاتی مصروفیت تھی	 اس مرتبہ کرک نامہ سے غیر حاضری کچھ زیادہ ہی طویل ہو گئی ہے جس کا سبب ذاتی مسروفی تھی
common_voice_ur_31790550.mp3	جبکہ اس میچ میں دیگر بیٹسمین اور خاص طور پر پاکستان کا ٹاپ آرڈر بری طرح ناکام ہوا تھا	 جبکہ اس میچ میں دیگر بیٹسمن اور خاص طور پر پاکستان کا ٹوپ اوڈر بری طرح ناکام ہوا تھا
common_voice_ur_41126390.mp3	پانی جیسے ہی نل سے نکلتا تو یوں لگتا کہ اس میں سفید رنگ کی جھاگ ملی ہوئی ہے	 پانی جیسے ہی نل سے نکلتا تو یوں لگتا کہ اس میں سفید رنگ کی جھاگ ملی ہوئی ہے
common_voice_ur_31918705.mp3	اب پرانے وقتوں کی طرح نہ تو ایک دوسرے کا خیال رکھنے کی عادت رہی ہے اور نہ ہی دلوں میں گنجائش	 اپنوں نگوتوں کی طرح نا تو ایک دوسرے کا خیار رکھنے کی عادت رہی ہے اور ناہیں دلوں میں گنجائش
common_voice_ur_38469578.mp3	شاید کوئی روشن دانشور ایسا مکالمہ لکھے کہ پلاسٹک بیگ سے تباہی قومی سلامتی کا ایشو بن رہا ہے۔	 شاید کوئی روشن دانشور ایسا مقالما لکھے کہ پلسٹک بیگ سے تباہی قومی سلامتی کا اشو بند رہا ہے
common_voice_ur_31978407.mp3	ان کی کسی تحقیق یا اجتہاد کو جب عدلیہ یا پارلیمنٹ قبول کرے گی تو وہ قانون قرار پائے گا	 ان کی کسی تحقیق یا اجتہاد کو جب اطلیہ یا پارلیمنٹ قبول کرے گی تو وہ قانون قرار پائے گا
common_voice_ur_38431244.mp3	لیکن اس صورتحال کے باوجود بہت سے ایسے موضوعات ہیں جن پہ خاطر خواہ اظہار خیال سراسر ناممکن ہے۔	 لیکن اس صورتحال کے باوجود بہت سے ایسے موزوات ہیں جن پر خاطر ہوان اظہار خیال سراسر ناممکن ہے۔
common_voice_ur_31932725.mp3	ٹام میری کی پارٹی میں شامل تو ہونا چاہتا تھا مگر بدقسمتی سے اسے کچھ اور ضروری کام تھے۔	 ٹوم میری کی پارٹی میں شامل ہونا چاہتا تھا مگر بدقسمتی سے اسے کچھ اور ضروری کام تھے۔
common_voice_ur_28900844.mp3	وہ فوج جس کا کام سرحدوں کی حفاظت ہے اس نے ملک میں بڑے بڑے کاروبار شروع کر رکھے ہیں	 وہ فوج جس کا کام سرحدوں کی حفاظت ہے اس نے ملک میں بڑے بڑے کاربار شروع کر دی رکھے ہیں
common_voice_ur_38446811.mp3	سوال کیا کہ جی ٹی روڈ مارچ کی شکل میں نواز شریف کس کے خلاف احتجاج کرنا چاہتے ہیں۔	 سوال کیا کہ جٹی روڈ مارج کی شکل میں نواز شریف کس کے خلاف احتجاج کرنا چاہتے ہیں؟
common_voice_ur_41153051.mp3	صبح صادق سے فائرنگ کی آوازیں آتی ہیں ایسا محسوس ہوتا ہے جیسے کہ دو دشمنوں کے درمیان جنگ چھڑ گئی	 صبح سادق سے فائرنگ کی آوازیں آتی ہیں، ایسا محسوس ہوتا ہے جیسے کہ دو دشمنوں کے درمیان جنگ چھڑ گئی
common_voice_ur_31835527.mp3	جب گاڑی نے ہماری منزل پر آ کر بریک لگائی تو سب نے نیک خواہشات کے ساتھ ہمیں الوداع کیا	 جب گاری نے ہماری منزل پر آکر پریرک لگائی تو سب نے نیک وحشات کے ساتھ ہمیں الویداد کیا
common_voice_ur_38450056.mp3	سوشل میڈیا پر بحث کا بازار گرم ہے اور لوگ حسب توفیق اس میں اپنا حصہ ڈال رہے ہیں۔	 سوسل میڈیا پر بہت سکا بازار گرم ہے اور لوگ ہجبے توفیق اس میں اپنا حصہ ڈال رہے ہیں
common_voice_ur_32030072.mp3	اس دوران انھوں نے نہ صرف گلگت بلستان اور اسلام آباد کی سیاحت کی بلکہ انھوں نے لاک ڈاون میں وقت بھی گزرا۔	 اس دوران انہوں نے نا صرف کیوی بلطیسطن اور اسلام باد کی سیاہت کی بلکہ انہوں نے لاکڈاون میں وقت نہیں کھڑا رہا
common_voice_ur_38455999.mp3	چند نظموں اور غزلوں کی اصلاح کے بعد داغ دہلوی نے یہ لکھ دیا کہ آپ کو مزید اصلاح کی ضرورت نہیں ہے	 چند نظموں اور غزلوں کی اسطلاح کے بعد داگ تحلوی نے یہ لکھ دیا کہ آپ کو مجید اسطلاح کی ضرورت نہیں ہے۔
common_voice_ur_31976060.mp3	ذمرہ فوج چھ ستمبر کی جنگ میں شہید ہونے والوں کی قبروں پر آج بھی پھول چڑھائے جا رہے ہیں	 زمرا فوج 6 ستمبر کی جنگ میں شہید ہونے والے ہوں کے قبر پر آج بھی پھول چڑھائے جا رہے ہیں
common_voice_ur_31823022.mp3	ہر پارٹی کا کہنا ہے کے وہ ملک کی خدمت کرنا چاہتی ہے اور جتنی خدمات وہ کرر ہی ہیں سب جانتے ہیں	 اور پارٹی کا کہنا ہے کہ وہ ملک کی خدمت کرنا چاہتی ہے اور چتنی خدمات وہ کر رہی ہیں سب جانتے ہیں
common_voice_ur_38415524.mp3	میں نے اپنی لاسٹ پوسٹ میں کہا تھا، کہ ہماری ٹیم جیت تو رہی ہے مگر اس میں چمپینز بننے والی کوالٹی نہیں	 میں نے اپنی لیسٹ پوچھ میں کہا تھا کہ ہماری ٹینگ جیت تو رہی ہے مگر اس میں چیمپینز مننے والی کوالٹی نہیں
common_voice_ur_31975067.mp3	جب غیر مجازافراد سے صادر ہونے والے قانونی فیصلوں کو حکومتی سرپرستی کے بغیر نافذ کرنے کی کوشش کی جاتی ہے	 جب غیر مجاز افراد سے سادر ہونے والے قانونی فیصلوک کو حکومتی سرپرستی کے مغیر نافذ کرنے کی کوشش کی جاتی ہے
