path	ground_truth	prediction
common_voice_ur_32025867.mp3	سوال یہ ہےکہ قومی ادارے پر ایسےالزامات لگانے والوں کے خلاف ایکشن لینے کی بجائے وہ ہر ٹاپ سیکرٹ بریفنگ میں کیوں بلائےجاتے ہیں	سوال یہ ہے کہ قومی اداروں پر ایسے الزام لگانے والوں کے خلاف ایکشن لینے کے بجائے وہ ہر ٹاپ سیکرٹ بریفنگ میں کیوں بلائے جاتے ہیں
common_voice_ur_31981684.mp3	مائیکروسافٹ کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن اب کمپنی ویب سائیٹ پر پری آرڈر کے لیے دستیاب ہے	مائیکروسافٹ کے مشہور زمانہ آپریٹنگ سسٹم ونڈوز کا نیا ورژن کمپنی ویب سائٹ پر پری آرڈر کیلئے دستیاب
common_voice_ur_31793434.mp3	قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غر بت اور پس ماندگی سیاح کو غم زدہ کر دیتی ہے ۔	قدرتی حسن کی دولت سے مالا مال ان علاقوں میں غربت اور پسماندگی سیاح کو غم زدہ کر دیتی ہے
common_voice_ur_31848995.mp3	اور ٹیم میں جگہ پکی ہونے کا خمار ان کھلاڑیوں کو اپنے اصل مقام سے دور لیے جا رہا ہے	اور ٹیم میں جگہ پکی ہونے کا خمیر ان کھلاڑیوں کو اپنی اصل مقام سے دور لے جا رہا ہے ۔
common_voice_ur_31823107.mp3	خیر اپنے موقف کو ثابت کرنے کے لئے میں نے میٹھے آملیٹ کے خدوخال اور پکانے کی ترکیب پر روشنی ڈالی	خیر اپنے موقف کو ثابت کرنے کے لیے میں نے میٹھے آملیٹ کے خدوخال اور پکانے کی ترکیب پر روشنی ڈالی
common_voice_ur_27849083.mp3	تازہ ترین تحقیق کے مطابق اب ایک ایسا طریقہ ایجاد کر لیا گیا ہے جس سے قسمت کو بدلہ جاسکتا ہے	تازہ ترین تحقیق کے مطابق اب ایک ایسا طریقہ ایجاد کر لیا گیا ہے جس سے قسمت کو بدل دیا جاسکتا ہے
common_voice_ur_31793548.mp3	اس موضوع پر کی جانی والی ایک تحقیق کی مطابق اس بات کا غالب گمان موجود ہی کہ اپریل میں آنی والا	اس موضوع پر کی جانے والی ایک تحقیق کے مطابق اس بات کا غالب گمان موجود ہے کہ اپریل میں آنے والا
common_voice_ur_32017277.mp3	چنانچہ فتویٰ اگر مخاطب کی پسند کے مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے	چنانچہ فتویٰ اگر مخاطب کی پسند کے مطابق نہ ہو تو اکثر وہ اسے ماننے سے انکار کر دیتا ہے
common_voice_ur_32034448.mp3	جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام آباد ہی میں کھڑا ہوں ۔	جب میں پہلی جگہ یہاں آیا تھا تو مجھے بھی یقین نہیں آ رہا تھا کہ میں اسلام آباد میں ہی کھڑا ہوں
common_voice_ur_31951734.mp3	دوسرے اس موقع پر جب کوئی عالمِ دین کسی خاص واقعے کے حوالے سے اپنا قانونی فیصلہ صادر کرتا ہے	دوسرا اس موقع پر جب کوئی عالم دین کسی خاص واقعہ کے حوالے سے اپنا قانونی فیصلہ صادر کرتا ہے
common_voice_ur_31902318.mp3	اٹھارہویں صدی میں قائم ہونے والے کوئٹہ کو آب و ہوا ماحول اور خوبصورتی کی وجہ سے انگریز لٹل لندن کہتے تھے	اٹھارہویں صدی میں قائم ہونے والے کوئٹہ کو آب و ہوا ماحول اور خوبصورتی کی وجہ سے انگریز لٹل لندن کہتے تھے
common_voice_ur_31891800.mp3	سوال و جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ رجسٹرڈ صارفین کا ڈیٹا کنفرم ہوگیا ہے	سوال جواب کی ویب سائٹ کورا نے اعلان کیا ہے کہ ان کے لاکھ رجسٹرڈ صارفین کا ڈی این اے کنفرم ہوگیا ہے
common_voice_ur_38466954.mp3	ویسے یار میں سعودی میں ہوں۔ آ تو نہیں سکتا ہاں لیکن بہت بہت شکریہ ہم سب ہی کو انوائٹ کرنے کے لئے	ویسے یار میں سعودی میں ہوں آ تو نہیں سکتا ہاں لیکن بہت بہت شکریہ ہم سب کو انوائٹ کرنے کے لیے
common_voice_ur_31793495.mp3	آج جب اللہ پاک بزرگ و برتر کے فضل و کرم سے پاکستان میں کرونا وائرس کا زور ٹوٹ رہا ہے	آج جب اللہ پاک بزرگ و بہتر کے فضل و کرم سے پاکستان میں کورونا وائرس کا زور ٹوٹ رہا ہے
common_voice_ur_38429790.mp3	مجھے تو یہی سمجھ نہیں آرہا کہ جب یہ اتنے پیسے والے ہیں تو ایک اپارٹمنٹ رینٹ کر کے قدسیہ کو کیوں نہیں دے دیتے	مجھے تو یہی سمجھ نہیں آ رہا کہ جب یہ اتنے پیسے والے ہیں تو ایک اپارٹمنٹ رینٹ کر کے کٹسیہ کو کیوں نہیں دے دیتے
common_voice_ur_32018789.mp3	اس ضمن میں جو بات میرے دل میں گھس گئی کہ قرآن مجید کو سب سے اوپر والی شیلف میں رکھا گیا تھا	اس ضمن میں جو بات میرے دل میں گھس گئی کہ قرآن مجید کو سب سے اوپر والے شیلف میں رکھا گیا تھا
common_voice_ur_38441723.mp3	ان کی خواہش تہی کہ اپنی زندگی میں اردو کالج کی بنیاد رکھ دیں مگر قدرت کو یہ منظور نہ تھا	ان کی خواہش تھی کہ اپنی زندگی میں اردو کالج کی بنیاد رکھ دیں مگر قدرت کوئی منظور نہ تھا
common_voice_ur_31960160.mp3	وقت گزرنے کے ساتھ ہر ہر کام میں نقص اور نکتہ چینی کرنا سسرال والوں کی عادت بن جاتی ہے	وقت گزرنے کے ساتھ ہر کام میں نقص اور نکتہ چینی کرنا سسرال والوں کی عادت بن جاتی ہے
common_voice_ur_31998144.mp3	مگر دوسرے میچ میں قومی ٹیم کی متواتر ناکام کارکردگی نے زمبابوے کو جشن منانے کا موقع فراہم کردیا	مگر دوسرے میچ میں قومی ٹیم کی متواتر ناکام کارکردگی نے زمبابوے کو جشن منانے کا موقع فراہم کردیا
common_voice_ur_31841707.mp3	امريکا کی پہلی ڈیجیٹل کلاک کے بانی نے اسے اپنے کارخانے میں بنایا تھا اور اب اس کی فروخت کر دی گئی ہے	امریکہ کی پہلی ڈیجیٹل ٹارک کے بانی نے اسے اپنے کارخانے میں بنایا تھا اور اب اس کی فروخت کر دی گئی ہے
common_voice_ur_38469846.mp3	ذرائع کے مطابق اجلاس میں سابق صدر آصف زرداری اور بلاول بھٹو سمیت پارٹی کی سینیئر قیادت بھی شریک رہی۔	ذرائع کے مطابق اجلاس میں سابق صدر آصف زرداری اور بلال بھٹا سمیت پارٹی کے سینئر قیادت بھی شریک تھی
common_voice_ur_41109342.mp3	انہوں نے کہا کہ سفارت خانے کا عملہ اپنی مرضی سے کام کرتا ہے اور انھیں کوئی پوچھنے والا نہیں ہے ۔	انہوں نے کہا کہ سفارتخانے کا عملہ اپنی مرضی سے کام کرتا ہے اور انہیں کوئی پوچھنے والا نہیں ہے
common_voice_ur_32011828.mp3	ہم گاڑی سے اتر رہے تھے کہ گاڑی کے کلنڈر نے لسی سے بھری ہوئی تین بوتلیں ہمارے سپرد کر دیں ۔	ہم گاڑی سے اتر رہے تھے کہ گاڑی کے کلینڈر نے لسی سے بھری ہوئی تین بوتلیں ہمیں سپرد کر دیں
common_voice_ur_31809353.mp3	اور سوچتا رہا کہ کتنے خوش نصیب ہیں وہ مقامات جن کو ابھی تک انسان کےپاؤں نے نہیں روندا	اور سوچتا رہا کہ کتنے خوش نصیب ہیں وہ مقامات جن کو ابھی تک انسان کے پاؤں نے نہیں روندا
common_voice_ur_38463703.mp3	لیکن ان سب کو ایک خاص قسم کا ماحول میسر تھا جس میں وہ جو چاہیں کر سکتے تھے۔	لیکن اس میں سب کو ایک خاص قسم کا ماحول میسر تھا جس میں وہ جو چاہیں کر سکتے تھے
common_voice_ur_32042622.mp3	اگر اسے نفاذ سے محروم رکھا جائے تو اس کی حیثیت محض رائے اور نقطۂ نظر کی سی ہوتی ہے	اگر اسے نفاذ سے محروم رکھا جائے تو اس کی حیثیت بیزرائے اور نقطہ نظر کی سی ہوتی ہے
common_voice_ur_38440908.mp3	کابینہ کے وزیر تھریس کافی نے جمعرات کو سکائی نیوز کو بتایا کہ ’انخلا سے متعلق وزیراعظم بورس جانسن نے کوئی انفرادی فیصلہ نہیں کیا۔‘	کابینہ کے وزیر تھریس کافی نے جمعرات کو سکائی نیوز کو بتایا کہ انخلا سے متعلق وزیراعظم بورس جانسن نے کوئی انفرادی فیصلہ نہیں کیا
common_voice_ur_31823088.mp3	اللہ کے لیے اگلی بار اس پارٹی کو ووٹ دو جس میں خاندانی سیاست کی بجائے میرٹ دیکھا جاتا ہے	اللہ کے لیے اگلی بار اس پارٹی کو ووٹ دو جس میں خاندانی سیاست کی بجائے میرٹ دیکھا جاتا ہے
common_voice_ur_26703815.mp3	اس مرتبہ کرک نامہ سے غیر حاضری کچھ زیادہ ہی طویل ہوگئی ہے جس کا سبب ذاتی مصروفیت تھی	اس مرتبہ کرک نامہ سے غیرحاضری کچھ زیادہ ہی طویل ہوگئی ہے جس کا سبب ذاتی مصروفیت تھی
common_voice_ur_31790550.mp3	جبکہ اس میچ میں دیگر بیٹسمین اور خاص طور پر پاکستان کا ٹاپ آرڈر بری طرح ناکام ہوا تھا	جبکہ اس میچ میں دیگر بیٹسمین اور خاص طور پر پاکستان کا ٹاپ آرڈر بری طرح ناکام ہوا تھا
common_voice_ur_41126390.mp3	پانی جیسے ہی نل سے نکلتا تو یوں لگتا کہ اس میں سفید رنگ کی جھاگ ملی ہوئی ہے	پانی جیسے ہی نل سے نکلتا تو یوں لگتا کہ اس میں سفید رنگ کی جھاگ ملی ہوئی ہے
common_voice_ur_31918705.mp3	اب پرانے وقتوں کی طرح نہ تو ایک دوسرے کا خیال رکھنے کی عادت رہی ہے اور نہ ہی دلوں میں گنجائش	اب پرانے زمانوں کی طرح نہ تو ایک دوسرے کا خیال رکھنے کی عادت رہی ہے اور نہ ہی دلوں میں گنجائش
common_voice_ur_38469578.mp3	شاید کوئی روشن دانشور ایسا مکالمہ لکھے کہ پلاسٹک بیگ سے تباہی قومی سلامتی کا ایشو بن رہا ہے۔	شاید کوئی روشن دانشور ایسا مکالمہ لکھے کہ پلاسٹک بیگ سے تباہی قومی سلامتی کا ایشو بن رہا ہے
common_voice_ur_31978407.mp3	ان کی کسی تحقیق یا اجتہاد کو جب عدلیہ یا پارلیمنٹ قبول کرے گی تو وہ قانون قرار پائے گا	ان کی کسی تحقیق یا اجتہاد کو جب عدلیہ یا پارلیمنٹ قبول کرے گی تو وہ قانون قرار پائے گا
common_voice_ur_38431244.mp3	لیکن اس صورتحال کے باوجود بہت سے ایسے موضوعات ہیں جن پہ خاطر خواہ اظہار خیال سراسر ناممکن ہے۔	لیکن اس صورتحال کے باوجود بہت سے ایسے موضوعات ہیں جن پہ خاطر ہوا اظہار خیالات سراسر ناممکن ہے
common_voice_ur_31932725.mp3	ٹام میری کی پارٹی میں شامل تو ہونا چاہتا تھا مگر بدقسمتی سے اسے کچھ اور ضروری کام تھے۔	ٹام میری کی پارٹی میں شامل تو ہونا چاہتا تھا مگر بدقسمتی سے اسے کچھ اور ضروری کام تھے
common_voice_ur_28900844.mp3	وہ فوج جس کا کام سرحدوں کی حفاظت ہے اس نے ملک میں بڑے بڑے کاروبار شروع کر رکھے ہیں	وہ فوج جس کا کام سرحدوں کی حفاظت ہے اس نے ملک میں بڑے بڑے کاروبار شروع کر رکھے ہیں
common_voice_ur_38446811.mp3	سوال کیا کہ جی ٹی روڈ مارچ کی شکل میں نواز شریف کس کے خلاف احتجاج کرنا چاہتے ہیں۔	سوال کیا کہ جی ٹی روڈ مارچ کی شکل میں نواز شریف کس کے خلاف احتجاج کرنا چاہتے ہیں
common_voice_ur_41153051.mp3	صبح صادق سے فائرنگ کی آوازیں آتی ہیں ایسا محسوس ہوتا ہے جیسے کہ دو دشمنوں کے درمیان جنگ چھڑ گئی	صبح صادق سے فائرنگ کی آوازیں آتی ہیں، ایسا محسوس ہوتا ہے جیسے کہ دو دشمنوں کے درمیان جنگ چھڑ گئی
common_voice_ur_31835527.mp3	جب گاڑی نے ہماری منزل پر آ کر بریک لگائی تو سب نے نیک خواہشات کے ساتھ ہمیں الوداع کیا	جب گاڑی نے ہماری منزل پر آکر بریک لگائی تو سب نے نیک خواہشات کے ساتھ ہمیں الوداع کیا
common_voice_ur_38450056.mp3	سوشل میڈیا پر بحث کا بازار گرم ہے اور لوگ حسب توفیق اس میں اپنا حصہ ڈال رہے ہیں۔	سوشل میڈیا پر بحث کا بازار گرم ہے اور لوگ حسب توفیق اس میں اپنا حصہ ڈال رہے ہیں
common_voice_ur_32030072.mp3	اس دوران انھوں نے نہ صرف گلگت بلستان اور اسلام آباد کی سیاحت کی بلکہ انھوں نے لاک ڈاون میں وقت بھی گزرا۔	اس دوران انہوں نے نہ صرف کیوی بلوچستان اور اسلام آباد کی سیاحت کی بلکہ انہوں نے لاک ڈاؤن میں وقت بھی گزارا
common_voice_ur_38455999.mp3	چند نظموں اور غزلوں کی اصلاح کے بعد داغ دہلوی نے یہ لکھ دیا کہ آپ کو مزید اصلاح کی ضرورت نہیں ہے	چند نظموں اور غزلوں کے اصلاح کے بعد داغ دہلوی نے یہ لکھ دیا کہ آپ کو مزید اصلاح کی ضرورت نہیں ہے
common_voice_ur_31976060.mp3	ذمرہ فوج چھ ستمبر کی جنگ میں شہید ہونے والوں کی قبروں پر آج بھی پھول چڑھائے جا رہے ہیں	زمرا فوج چھ ستمبر کی جنگ میں شہید ہونے والوں کے قبر پر آج بھی پھول چڑھائے جا رہے ہیں
common_voice_ur_31823022.mp3	ہر پارٹی کا کہنا ہے کے وہ ملک کی خدمت کرنا چاہتی ہے اور جتنی خدمات وہ کرر ہی ہیں سب جانتے ہیں	اور پارٹی کا کہنا ہے کہ وہ ملک کی خدمت کرنا چاہتی ہے اور جتنی خدمات وہ کر رہی ہیں سب جانتے ہیں
common_voice_ur_38415524.mp3	میں نے اپنی لاسٹ پوسٹ میں کہا تھا، کہ ہماری ٹیم جیت تو رہی ہے مگر اس میں چمپینز بننے والی کوالٹی نہیں	میں نے اپنی لاسٹ پوسٹ میں کہا تھا کہ ہماری ٹیم جیت تو رہی ہے مگر اس میں چیمپئن بننے والی کوالٹی نہیں
common_voice_ur_31975067.mp3	جب غیر مجازافراد سے صادر ہونے والے قانونی فیصلوں کو حکومتی سرپرستی کے بغیر نافذ کرنے کی کوشش کی جاتی ہے	جب غیر مجاز افراد سے صادر ہونے والے قانونی فیصلوں کو حکومتی سرپرستی کے بغیر نافذ کرنے کی کوشش کی جاتی ہے
